06.07.2022 15:59:19;99,0663;2;forearm;2,5;0,3;1,4;1110;2,25225225225225;-0,2394138;0,8422151;-0,2723216;0,9118187;0;2,2;0,003658593;2,108662;
06.07.2022 15:59:20;99,70875;2;forearm;2,5;0,3;1,4;642;3,89408099688474;0,4499513;2,036231;0,3242441;1,956206;-0,2394138;0,8422151;-0,2723216;0,9118187;
06.07.2022 15:59:20;100,4979;2;forearm;2,5;0,3;1,4;789;3,16856780735108;-0,6062176;1,15;-0,5330805;1,270173;0,4499513;2,036231;0,3242441;1,956206;
06.07.2022 15:59:22;101,7658;2;forearm;2,5;0,3;1,4;1268;1,97160883280757;0,6893654;1,621554;0,5973753;1,597089;-0,6062176;1,15;-0,5330805;1,270173;
06.07.2022 15:59:22;102,6649;2;forearm;2,5;0,3;1,4;899;2,78086763070078;-0,6893655;1,621553;-0,6864446;1,57762;0,6893654;1,621554;0,5973753;1,597089;
06.07.2022 15:59:24;103,864;2;forearm;2,5;0,3;1,4;1199;2,08507089241034;0,6062179;1,15;0,6214309;1,153595;-0,6893655;1,621553;-0,6864446;1,57762;
06.07.2022 15:59:24;104,364;2;forearm;2,5;0,3;1,4;500;5;-0,4499517;2,036231;-0,4540316;2,034992;0,6062179;1,15;0,6214309;1,153595;
06.07.2022 15:59:25;105,064;2;forearm;2,5;0,3;1,4;700;3,57142857142857;0,2394144;0,8422153;0,1265782;0,74702;-0,4499517;2,036231;-0,4540316;2,034992;
06.07.2022 15:59:27;106,7632;2;forearm;2;0,6;1,8;900;2,22222222222222;-0,3078177;0,6542765;-0,2788924;0,7991257;0;2,4;-0,03311127;2,392664;
06.07.2022 15:59:27;107,5625;2;forearm;2;0,6;1,8;799;2,50312891113892;0,5785087;2,18944;0,4725025;2,153625;-0,3078177;0,6542765;-0,2788924;0,7991257;
06.07.2022 15:59:28;108,4621;2;forearm;2;0,6;1,8;900;2,22222222222222;-0,7794226;1,05;-0,7658519;1,067214;0,5785087;2,18944;0,4725025;2,153625;
06.07.2022 15:59:30;109,6728;2;forearm;2;0,6;1,8;1211;1,65152766308836;0,8863269;1,656283;0,7325706;1,560583;-0,7794226;1,05;-0,7658519;1,067214;
06.07.2022 15:59:30;110,2205;2;forearm;2;0,6;1,8;548;3,64963503649635;-0,8863271;1,656283;-0,6191385;1,528642;0,8863269;1,656283;0,7325706;1,560583;
06.07.2022 15:59:31;111,172;2;forearm;2;0,6;1,8;952;2,10084033613445;0,779423;1,05;0,6905734;1,084371;-0,8863271;1,656283;-0,6191385;1,528642;
06.07.2022 15:59:32;112,1717;2;forearm;2;0,6;1,8;1000;2;-0,5785094;2,18944;-0,6373945;2,178604;0,779423;1,05;0,6905734;1,084371;
06.07.2022 15:59:33;113,0711;2;forearm;2;0,6;1,8;899;2,22469410456062;0,3078185;0,6542768;0,2504114;0,7525608;-0,5785094;2,18944;-0,6373945;2,178604;
06.07.2022 15:59:36;115,9128;2;forearm;4,5;0,1;2,2;1641;2,74223034734918;-0,3762217;0,4663379;-0,3537313;0,4280713;0;2,6;0,02811533;2,588991;
06.07.2022 15:59:39;119,1681;2;forearm;4,5;0,1;2,2;3255;1,38248847926267;0,7070663;2,342649;0,7051567;2,331649;-0,3762217;0,4663379;-0,3537313;0,4280713;
06.07.2022 15:59:41;120,8991;2;forearm;4,5;0,1;2,2;1731;2,59965337954939;-0,9526277;0,9499994;-0,9033385;0,9433013;0,7070663;2,342649;0,7051567;2,331649;
06.07.2022 15:59:43;123,6187;2;forearm;4,5;0,1;2,2;2720;1,65441176470588;1,083289;1,691013;1,034564;1,680901;-0,9526277;0,9499994;-0,9033385;0,9433013;
06.07.2022 15:59:45;124,777;2;forearm;4,5;0,1;2,2;1158;3,8860103626943;-1,083289;1,691012;-1,036553;1,682335;1,083289;1,691013;1,034564;1,680901;
06.07.2022 15:59:46;126,4758;2;forearm;4,5;0,1;2,2;1699;2,64861683343143;0,9526281;0,9500003;0,906507;0,9654335;-1,083289;1,691012;-1,036553;1,682335;
06.07.2022 15:59:48;127,6753;2;forearm;4,5;0,1;2,2;1200;3,75;-0,7070671;2,342648;-0,737118;2,323916;0,9526281;0,9500003;0,906507;0,9654335;
06.07.2022 15:59:49;128,8164;2;forearm;4,5;0,1;2,2;1141;3,94390885188431;0,3762226;0,4663382;0,3820678;0,4295369;-0,7070671;2,342648;-0,737118;2,323916;
