637951241304921931;353.8357;28;0;1.5;1.1;2;1200;1.25;-0.3420197;0.5603072;-0.2868987;0.8810188;0;2.5;-0.04268966;2.31188;
637951241315904535;354.9349;28;0;1.5;1.1;2;1099;1.36487716105551;0.6427875;2.266045;0.5445781;2.08154;-0.3420197;0.5603072;-0.2868987;0.8810188;
637951241326910942;356.0348;28;0;1.5;1.1;2;1100;1.36363636363636;-0.8660251;0.9999995;-0.92737;1.050007;0.6427875;2.266045;0.5445781;2.08154;
637951241336893264;357.0338;28;0;1.5;1.1;2;999;1.5015015015015;0.9848077;1.673648;0.7972556;1.73501;-0.8660251;0.9999995;-0.92737;1.050007;
637951241347885818;358.1332;28;0;1.5;1.1;2;1099;1.36487716105551;-0.9848078;1.673648;-0.9765254;1.561025;0.9848077;1.673648;0.7972556;1.73501;
637951241359888609;359.3327;28;0;1.5;1.1;2;1199;1.25104253544621;0.8660256;1;0.832755;1.406328;-0.9848078;1.673648;-0.9765254;1.561025;
637951241374992117;360.8432;28;0;1.5;1.1;2;1510;0.993377483443709;-0.6427882;2.266044;-0.568996;1.935995;0.8660256;1;0.832755;1.406328;
637951241385984679;361.9428;28;0;1.5;1.1;2;1100;1.36363636363636;0.3420205;0.5603075;0.1639374;0.9201561;-0.6427882;2.266044;-0.568996;1.935995;
637951241420972915;365.4412;28;0;4;0.1;1.4;1400;2.85714285714286;-0.2394138;0.8422151;-0.20903;0.8818083;0;2.2;-0.009960965;2.178399;
637951241431969255;366.5411;28;0;4;0.1;1.4;1100;3.63636363636364;0.4499513;2.036231;0.4640629;2.004766;-0.2394138;0.8422151;-0.20903;0.8818083;
637951241446962543;368.0402;28;0;4;0.1;1.4;1499;2.66844563042028;-0.6062176;1.15;-0.604704;1.142277;0.4499513;2.036231;0.4640629;2.004766;
637951241460955798;369.4395;28;0;4;0.1;1.4;1399;2.85918513223731;0.6893654;1.621554;0.6631997;1.603833;-0.6062176;1.15;-0.604704;1.142277;
637951241470948126;370.439;28;0;4;0.1;1.4;1000;4;-0.6893655;1.621553;-0.7242893;1.603863;0.6893654;1.621554;0.6631997;1.603833;
637951241484941375;371.8381;28;0;4;0.1;1.4;1399;2.85918513223731;0.6062179;1.15;0.5696795;1.14558;-0.6893655;1.621553;-0.7242893;1.603863;
637951241519039302;375.2476;28;0;4;0.1;1.4;3409;1.17336462305661;-0.4499517;2.036231;-0.4177946;2.049718;0.6062179;1.15;0.5696795;1.14558;
637951241533032557;376.6472;28;0;4;0.1;1.4;1400;2.85714285714286;0.2394144;0.8422153;0.2160507;0.8398029;-0.4499517;2.036231;-0.4177946;2.049718;
637951241581013716;381.445;28;0;4.5;0.1;2.2;1894;2.37592397043295;-0.3762217;0.4663379;-0.3729433;0.481141;0;2.6;0.0006187763;2.591427;
637951241611000687;384.4437;28;0;4.5;0.1;2.2;2999;1.50050016672224;0.7070663;2.342649;0.6969163;2.305371;-0.3762217;0.4663379;-0.3729433;0.481141;
637951241632075589;386.544;28;0;4.5;0.1;2.2;2100;2.14285714285714;-0.9526277;0.9499994;-0.9595357;0.9564983;0.7070663;2.342649;0.6969163;2.305371;
637951241647029061;388.0471;28;0;4.5;0.1;2.2;1503;2.9940119760479;1.083289;1.691013;1.046333;1.664561;-0.9526277;0.9499994;-0.9595357;0.9564983;
637951241668082787;390.1519;28;0;4.5;0.1;2.2;2105;2.13776722090261;-1.083289;1.691012;-1.061417;1.694208;1.083289;1.691013;1.046333;1.664561;
637951241684076408;391.7511;28;0;4.5;0.1;2.2;1599;2.81425891181989;0.9526281;0.9500003;0.9072305;0.9370164;-1.083289;1.691012;-1.061417;1.694208;
637951241702071716;393.5503;28;0;4.5;0.1;2.2;1799;2.50138966092273;-0.7070671;2.342648;-0.6608244;2.334548;0.9526281;0.9500003;0.9072305;0.9370164;
637951241723106605;395.6547;28;0;4.5;0.1;2.2;2104;2.13878326996198;0.3762226;0.4663382;0.3866598;0.4857227;-0.7070671;2.342648;-0.6608244;2.334548;
637951241761045424;399.4477;28;0;3;0.2;1.4;2599;1.15429011158138;-0.2394138;0.8422151;-0.225654;0.8744689;0;2.2;-0.03729977;2.185042;
637951241774028445;400.7468;28;0;3;0.2;1.4;1299;2.3094688221709;0.4499513;2.036231;0.4169548;2.053751;-0.2394138;0.8422151;-0.225654;0.8744689;
637951241789021928;402.2463;28;0;3;0.2;1.4;1500;2;-0.6062176;1.15;-0.5981361;1.089733;0.4499513;2.036231;0.4169548;2.053751;
637951241803025184;403.646;28;0;3;0.2;1.4;1400;2.14285714285714;0.6893654;1.621554;0.6164952;1.591278;-0.6062176;1.15;-0.5981361;1.089733;
637951241817128463;405.0563;28;0;3;0.2;1.4;1410;2.12765957446809;-0.6893655;1.621553;-0.6446187;1.630528;0.6893654;1.621554;0.6164952;1.591278;
637951241832111949;406.5553;28;0;3;0.2;1.4;1499;2.00133422281521;0.6062179;1.15;0.5575954;1.123845;-0.6893655;1.621553;-0.6446187;1.630528;
637951241853106828;408.6543;28;0;3;0.2;1.4;2099;1.4292520247737;-0.4499517;2.036231;-0.4223584;2.02117;0.6062179;1.15;0.5575954;1.123845;
637951241867160096;410.0591;28;0;3;0.2;1.4;1405;2.13523131672598;0.2394144;0.8422153;0.2456292;0.933074;-0.4499517;2.036231;-0.4223584;2.02117;
637951241913130785;414.6569;28;0;3.5;0.2;2;3104;1.12757731958763;-0.3420197;0.5603072;-0.3537542;0.6148741;0;2.5;0.0419444;2.449757;
637951241928304311;416.1811;28;0;3.5;0.2;2;1524;2.29658792650919;0.6427875;2.266045;0.5631501;2.209294;-0.3420197;0.5603072;-0.3537542;0.6148741;
637951241946068443;417.9503;28;0;3.5;0.2;2;1769;1.97851893725269;-0.8660251;0.9999995;-0.7880089;1.044462;0.6427875;2.266045;0.5631501;2.209294;
637951241963412477;419.6917;28;0;3.5;0.2;2;1741;2.01033888569788;0.9848077;1.673648;0.8851851;1.674953;-0.8660251;0.9999995;-0.7880089;1.044462;
637951241976160521;420.9599;28;0;3.5;0.2;2;1268;2.7602523659306;-0.9848078;1.673648;-0.9021354;1.674087;0.9848077;1.673648;0.8851851;1.674953;
637951241991151619;422.4589;28;0;3.5;0.2;2;1499;2.33488992661775;0.8660256;1;0.8046549;1.016543;-0.9848078;1.673648;-0.9021354;1.674087;
637951242005204888;423.8634;28;0;3.5;0.2;2;1404;2.49287749287749;-0.6427882;2.266044;-0.578158;2.268563;0.8660256;1;0.8046549;1.016543;
637951242026199768;425.9629;28;0;3.5;0.2;2;2099;1.66746069556932;0.3420205;0.5603075;0.324287;0.6109068;-0.6427882;2.266044;-0.578158;2.268563;
637951242048130945;428.1567;28;0;2.5;0.3;1.4;1099;2.27479526842584;-0.2394138;0.8422151;-0.3018835;0.7737379;0;2.2;-0.02553819;2.150795;
637951242062124201;429.5558;28;0;2.5;0.3;1.4;1399;1.78699070764832;0.4499513;2.036231;0.3798611;2.027056;-0.2394138;0.8422151;-0.3018835;0.7737379;
637951242078117917;431.1552;28;0;2.5;0.3;1.4;1599;1.56347717323327;-0.6062176;1.15;-0.5669382;1.17278;0.4499513;2.036231;0.3798611;2.027056;
637951242089230502;432.2658;28;0;2.5;0.3;1.4;1111;2.25022502250225;0.6893654;1.621554;0.6461551;1.628924;-0.6062176;1.15;-0.5669382;1.17278;
637951242099102797;433.2541;28;0;2.5;0.3;1.4;988;2.53036437246964;-0.6893655;1.621553;-0.732726;1.577873;0.6893654;1.621554;0.6461551;1.628924;
637951242109265164;434.2699;28;0;2.5;0.3;1.4;1016;2.46062992125984;0.6062179;1.15;0.6111321;1.194827;-0.6893655;1.621553;-0.732726;1.577873;
637951242118207233;435.1643;28;0;2.5;0.3;1.4;894;2.79642058165548;-0.4499517;2.036231;-0.4956051;1.974449;0.6062179;1.15;0.6111321;1.194827;
637951242133200722;436.6638;28;0;2.5;0.3;1.4;1499;1.66777851901268;0.2394144;0.8422153;0.2047939;0.897433;-0.4499517;2.036231;-0.4956051;1.974449;
637951242159186769;439.2624;28;0;2;0.6;1.8;1505;1.32890365448505;-0.3078177;0.6542765;-0.2963332;0.7677057;0;2.4;-0.01103327;2.271539;
637951242171239573;440.467;28;0;2;0.6;1.8;1205;1.6597510373444;0.5785087;2.18944;0.4601142;2.12963;-0.3078177;0.6542765;-0.2963332;0.7677057;
637951242183182350;441.6611;28;0;2;0.6;1.8;1194;1.6750418760469;-0.7794226;1.05;-0.6832432;0.8825331;0.5785087;2.18944;0.4601142;2.12963;
637951242193184675;442.6613;28;0;2;0.6;1.8;1000;2;0.8863269;1.656283;0.933444;1.702464;-0.7794226;1.05;-0.6832432;0.8825331;
637951242203166990;443.6603;28;0;2;0.6;1.8;999;2.002002002002;-0.8863271;1.656283;-1.072469;1.643925;0.8863269;1.656283;0.933444;1.702464;
637951242213169317;444.6599;28;0;2;0.6;1.8;1000;2;0.779423;1.05;0.816;0.9545027;-0.8863271;1.656283;-1.072469;1.643925;
637951242225162105;445.8594;28;0;2;0.6;1.8;1200;1.66666666666667;-0.5785094;2.18944;-0.7698985;2.262049;0.779423;1.05;0.816;0.9545027;
637951242238155128;447.1589;28;0;2;0.6;1.8;1300;1.53846153846154;0.3078185;0.6542768;0.1418569;0.902293;-0.5785094;2.18944;-0.7698985;2.262049;
637951243910928667;614.4364;28;1;3.5;0.2;2;1399;2.50178699070765;-0.3420197;0.5603072;-0.3080513;0.633147;0;2.5;0.01901625;2.475205;
637951243921921222;615.5357;28;1;3.5;0.2;2;1099;3.18471337579618;0.6427875;2.266045;0.5621842;2.29477;-0.3420197;0.5603072;-0.3080513;0.633147;
637951243948907495;618.2346;28;1;3.5;0.2;2;2699;1.29677658391997;-0.8660251;0.9999995;-0.8386122;0.9803324;0.6427875;2.266045;0.5621842;2.29477;
637951243960900285;619.4337;28;1;3.5;0.2;2;1199;2.91909924937448;0.9848077;1.673648;0.9193645;1.642198;-0.8660251;0.9999995;-0.8386122;0.9803324;
637951243973893307;620.7333;28;1;3.5;0.2;2;1300;2.69230769230769;-0.9848078;1.673648;-0.9595738;1.687987;0.9848077;1.673648;0.9193645;1.642198;
637951243989887025;622.3323;28;1;3.5;0.2;2;1599;2.18886804252658;0.8660256;1;0.7705975;1.004924;-0.9848078;1.673648;-0.9595738;1.687987;
637951244002880050;623.6321;28;1;3.5;0.2;2;1300;2.69230769230769;-0.6427882;2.266044;-0.5851651;2.239209;0.8660256;1;0.7705975;1.004924;
637951244018873768;625.2311;28;1;3.5;0.2;2;1599;2.18886804252658;0.3420205;0.5603075;0.3699056;0.5862391;-0.6427882;2.266044;-0.5851651;2.239209;
637951244053965448;628.7407;28;1;4;0.1;1.4;2210;1.80995475113122;-0.2394138;0.8422151;-0.2575433;0.8658087;0;2.2;0.03676224;2.183881;
637951244066978475;630.0414;28;1;4;0.1;1.4;1301;3.07455803228286;0.4499513;2.036231;0.4682135;2.006779;-0.2394138;0.8422151;-0.2575433;0.8658087;
